;	Item Numb	English	Korean Name	Type	Level	최소공격	최대공격	최소마법	최대마법	슬롯갯수	확률	착용직업	공격 범위	내구력	내구력경험치	공격속도	아이템속성	아이템성향	아이템무게	필요힘	필요지혜	필요민첩	필요카리스마	수리가격	판매가격	구입가격	힘+	지혜+	민첩+	카리스마+	체력+	마나+	물리데미지+	마법데미지+	방어력+	마법저항+	근거리	원거리	흑마법	백마법	힘-	지혜-	민첩-	카리스마-	체력-	마나-	물리데미지	마법데미지	방어력	마법저항	근거리	원거리	흑마법	백마법	남자이미지	2	3	4	5	남자스킨	여자이미지	2	3	4	5	여자스킨		
7422	8	+8 비홀더 가죽 부츠	+8 비홀더 가죽 부츠	35	1	36	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	66	326	1626	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b013_1.mod	ma_boo_b013_2.mod	ma_boo_b013_3.mod	ma_boo_b013.tga	ma_boo_b013.tga	0	fe_boo_b021_1.mod	fe_boo_b021_2.mod	fe_boo_b021_3.mod	fe_boo_b021.tga	fe_boo_b021.tga	0	32	21
7423	9	+9 비홀더 가죽 부츠	+9 비홀더 가죽 부츠	35	1	43	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	69	342	1708	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b013_1.mod	ma_boo_b013_2.mod	ma_boo_b013_3.mod	ma_boo_b013.tga	ma_boo_b013.tga	0	fe_boo_b021_1.mod	fe_boo_b021_2.mod	fe_boo_b021_3.mod	fe_boo_b021.tga	fe_boo_b021.tga	0	39	26
7424	10	+10 비홀더 가죽 부츠	+10 비홀더 가죽 부츠	35	1	53	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	72	359	1794	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b013_1.mod	ma_boo_b013_2.mod	ma_boo_b013_3.mod	ma_boo_b013.tga	ma_boo_b013.tga	0	fe_boo_b021_1.mod	fe_boo_b021_2.mod	fe_boo_b021_3.mod	fe_boo_b021.tga	fe_boo_b021.tga	0	49	32
7425	11	+11 비홀더 가죽 부츠	+11 비홀더 가죽 부츠	35	1	63	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	76	377	1884	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b013_1.mod	ma_boo_b013_2.mod	ma_boo_b013_3.mod	ma_boo_b013.tga	ma_boo_b013.tga	0	fe_boo_b021_1.mod	fe_boo_b021_2.mod	fe_boo_b021_3.mod	fe_boo_b021.tga	fe_boo_b021.tga	0	59	40
7426	12	+12 비홀더 가죽 부츠	+12 비홀더 가죽 부츠	35	1	75	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	80	396	1979	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b013_1.mod	ma_boo_b013_2.mod	ma_boo_b013_3.mod	ma_boo_b013.tga	ma_boo_b013.tga	0	fe_boo_b021_1.mod	fe_boo_b021_2.mod	fe_boo_b021_3.mod	fe_boo_b021.tga	fe_boo_b021.tga	0	71	48
7427	13	+13 비홀더 가죽 부츠	+13 비홀더 가죽 부츠	35	1	88	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	84	416	2078	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b013_1.mod	ma_boo_b013_2.mod	ma_boo_b013_3.mod	ma_boo_b013.tga	ma_boo_b013.tga	0	fe_boo_b021_1.mod	fe_boo_b021_2.mod	fe_boo_b021_3.mod	fe_boo_b021.tga	fe_boo_b021.tga	0	84	56
7428	14	+14 비홀더 가죽 부츠	+14 비홀더 가죽 부츠	35	1	101	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	88	437	2182	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b013_1.mod	ma_boo_b013_2.mod	ma_boo_b013_3.mod	ma_boo_b013.tga	ma_boo_b013.tga	0	fe_boo_b021_1.mod	fe_boo_b021_2.mod	fe_boo_b021_3.mod	fe_boo_b021.tga	fe_boo_b021.tga	0	97	66
7429	15	+15 비홀더 가죽 부츠	+15 비홀더 가죽 부츠	35	1	116	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	92	459	2292	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b013_1.mod	ma_boo_b013_2.mod	ma_boo_b013_3.mod	ma_boo_b013.tga	ma_boo_b013.tga	0	fe_boo_b021_1.mod	fe_boo_b021_2.mod	fe_boo_b021_3.mod	fe_boo_b021.tga	fe_boo_b021.tga	0	112	76
7430	16	+16 비홀더 가죽 부츠	+16 비홀더 가죽 부츠	35	1	134	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	97	482	2407	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b013_1.mod	ma_boo_b013_2.mod	ma_boo_b013_3.mod	ma_boo_b013.tga	ma_boo_b013.tga	0	fe_boo_b021_1.mod	fe_boo_b021_2.mod	fe_boo_b021_3.mod	fe_boo_b021.tga	fe_boo_b021.tga	0	130	88
7431	17	+17 비홀더 가죽 부츠	+17 비홀더 가죽 부츠	35	1	153	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	102	506	2528	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b013_1.mod	ma_boo_b013_2.mod	ma_boo_b013_3.mod	ma_boo_b013.tga	ma_boo_b013.tga	0	fe_boo_b021_1.mod	fe_boo_b021_2.mod	fe_boo_b021_3.mod	fe_boo_b021.tga	fe_boo_b021.tga	0	149	101
7432	18	+18 비홀더 가죽 부츠	+18 비홀더 가죽 부츠	35	1	175	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	107	531	2655	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b013_1.mod	ma_boo_b013_2.mod	ma_boo_b013_3.mod	ma_boo_b013.tga	ma_boo_b013.tga	0	fe_boo_b021_1.mod	fe_boo_b021_2.mod	fe_boo_b021_3.mod	fe_boo_b021.tga	fe_boo_b021.tga	0	171	116
7433	19	+19 비홀더 가죽 부츠	+19 비홀더 가죽 부츠	35	1	201	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	112	558	2788	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b013_1.mod	ma_boo_b013_2.mod	ma_boo_b013_3.mod	ma_boo_b013.tga	ma_boo_b013.tga	0	fe_boo_b021_1.mod	fe_boo_b021_2.mod	fe_boo_b021_3.mod	fe_boo_b021.tga	fe_boo_b021.tga	0	197	133
7434	20	+20 비홀더 가죽 부츠	+20 비홀더 가죽 부츠	35	1	228	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	118	586	2928	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b013_1.mod	ma_boo_b013_2.mod	ma_boo_b013_3.mod	ma_boo_b013.tga	ma_boo_b013.tga	0	fe_boo_b021_1.mod	fe_boo_b021_2.mod	fe_boo_b021_3.mod	fe_boo_b021.tga	fe_boo_b021.tga	0	224	152
7435	0	물소 가죽 부츠	물소 가죽 부츠	35	1	6	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	66	330	1647	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	0	0
7436	1	+1 물소 가죽 부츠	+1 물소 가죽 부츠	35	1	8	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	70	346	1730	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	2	2
7437	2	+2 물소 가죽 부츠	+2 물소 가죽 부츠	35	1	10	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	73	364	1817	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	4	3
7438	3	+3 물소 가죽 부츠	+3 물소 가죽 부츠	35	1	15	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	77	382	1908	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	9	6
7439	4	+4 물소 가죽 부츠	+4 물소 가죽 부츠	35	1	18	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	81	401	2004	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	12	8
7440	5	+5 물소 가죽 부츠	+5 물소 가죽 부츠	35	1	20	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	85	421	2105	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	14	10
7441	6	+6 물소 가죽 부츠	+6 물소 가죽 부츠	35	1	27	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	89	443	2211	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	21	15
7442	7	+7 물소 가죽 부츠	+7 물소 가죽 부츠	35	1	32	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	93	465	2322	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	26	17
7443	8	+8 물소 가죽 부츠	+8 물소 가죽 부츠	35	1	39	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	98	488	2439	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	33	23
7444	9	+9 물소 가죽 부츠	+9 물소 가죽 부츠	35	1	48	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	103	513	2561	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	42	28
7445	10	+10 물소 가죽 부츠	+10 물소 가죽 부츠	35	1	58	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	108	538	2690	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	52	35
7446	11	+11 물소 가죽 부츠	+11 물소 가죽 부츠	35	1	70	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	113	565	2825	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	64	43
7447	12	+12 물소 가죽 부츠	+12 물소 가죽 부츠	35	1	82	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	119	594	2967	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	76	52
7448	13	+13 물소 가죽 부츠	+13 물소 가죽 부츠	35	1	96	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	125	624	3116	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	90	61
7449	14	+14 물소 가죽 부츠	+14 물소 가죽 부츠	35	1	112	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	131	655	3272	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	106	72
7450	15	+15 물소 가죽 부츠	+15 물소 가죽 부츠	35	1	128	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	138	688	3436	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	122	83
7451	16	+16 물소 가죽 부츠	+16 물소 가죽 부츠	35	1	147	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	145	722	3608	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	141	96
7452	17	+17 물소 가죽 부츠	+17 물소 가죽 부츠	35	1	168	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	152	758	3789	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	162	111
7453	18	+18 물소 가죽 부츠	+18 물소 가죽 부츠	35	1	191	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	160	796	3979	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	185	126
7454	19	+19 물소 가죽 부츠	+19 물소 가죽 부츠	35	1	219	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	168	836	4178	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	213	145
7455	20	+20 물소 가죽 부츠	+20 물소 가죽 부츠	35	1	249	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	176	878	4387	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b022_1.mod	ma_boo_b022_2.mod	ma_boo_b022_3.mod	ma_boo_b022.tga	ma_boo_b022.tga	0	fe_boo_b023_1.mod	fe_boo_b023_2.mod	fe_boo_b023_3.mod	fe_boo_b023.tga	fe_boo_b023.tga	0	243	166
7456	0	와이번 가죽 부츠	와이번 가죽 부츠	35	2	7	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	99	495	2471	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	0	0
7457	1	+1 와이번 가죽 부츠	+1 와이번 가죽 부츠	35	2	9	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	104	519	2595	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	2	2
7458	2	+2 와이번 가죽 부츠	+2 와이번 가죽 부츠	35	2	11	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	109	545	2725	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	4	2
7459	3	+3 와이번 가죽 부츠	+3 와이번 가죽 부츠	35	2	16	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	115	573	2862	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	9	6
7460	4	+4 와이번 가죽 부츠	+4 와이번 가죽 부츠	35	2	19	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	121	602	3006	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	12	8
7461	5	+5 와이번 가죽 부츠	+5 와이번 가죽 부츠	35	2	21	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	127	632	3157	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	14	9
7462	6	+6 와이번 가죽 부츠	+6 와이번 가죽 부츠	35	2	29	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	133	663	3315	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	22	14
7463	7	+7 와이번 가죽 부츠	+7 와이번 가죽 부츠	35	2	34	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	140	697	3481	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	27	18
7464	8	+8 와이번 가죽 부츠	+8 와이번 가죽 부츠	35	2	41	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	147	732	3656	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	34	23
7465	9	+9 와이번 가죽 부츠	+9 와이번 가죽 부츠	35	2	51	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	154	768	3839	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	44	30
7466	10	+10 와이번 가죽 부츠	+10 와이번 가죽 부츠	35	2	61	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	162	807	4031	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	54	37
7467	11	+11 와이번 가죽 부츠	+11 와이번 가죽 부츠	35	2	73	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	170	847	4233	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	66	45
7468	12	+12 와이번 가죽 부츠	+12 와이번 가죽 부츠	35	2	86	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	178	889	4445	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	79	53
7469	13	+13 와이번 가죽 부츠	+13 와이번 가죽 부츠	35	2	101	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	187	934	4668	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	94	64
7470	14	+14 와이번 가죽 부츠	+14 와이번 가죽 부츠	35	2	116	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	197	981	4902	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ma_boo_b026_1.mod	ma_boo_b026_2.mod	ma_boo_b026_3.mod	ma_boo_b026.tga	ma_boo_b026.tga	0	fe_boo_b012_1.mod	fe_boo_b012_2.mod	fe_boo_b012_3.mod	fe_boo_b012.tga	fe_boo_b012.tga	0	109	74
